CORPORATE_IDENTIFICATION_NUMBER,COMPANY_NAME,COMPANY_STATUS,COMPANY_CLASS,COMPANY_CATEGORY,AUTHORIZED_CAPITAL,PAIDUP_CAPITAL,DATE_OF_REGISTRATION,REGISTERED_STATE,REGISTRAR_OF_COMPANIES,PRINCIPAL_BUSINESS_ACTIVITY,REGISTERED_OFFICE_ADDRESS,SUB_CATEGORY
U01132NL2005PTC007816,AKAWOTO TEA PLANTATION PRIV LIMITED,STRIKE OFF,Private,Company Limited by Shares,1000000,100000,13-07-05,Nagaland,RoC-Shillong,Agriculture and Allied Activities,NAHARBARIHOUSE NO 389 P O DIMAPUR NAGALAND Nagaland INDIA,Indian Non-Government Company
U51109NL1977PTC001687,NAGALAND TRADE & AGENCIES PVT LTD,STRIKE OFF,Private,Company Limited by Shares,100000,700,17-03-77,Nagaland,RoC-Shillong,Trading,I B COMPOUND KOHIMADIST KOHIMA NAGALAND Nagaland INDIA,Indian Non-Government Company
U20101NL1982PTC001959,NAGINIMARA FOREST PRODUCTS PVT LTD,STRIKE OFF,Private,Company Limited by Shares,2500000,1266900,07-08-82,Nagaland,RoC-Shillong,Manufacturing (Wood Products),P O NAGINIMARADIST MOM NAGALAND Nagaland INDIA,Indian Non-Government Company
U20101NL1983PTC002041,APEX TIMBERS PVT LIMITED.,STRIKE OFF,Private,Company Limited by Shares,1000000,511600,28-04-83,Nagaland,RoC-Shillong,Manufacturing (Wood Products),"TIRU, NAGINIMORA, MON Nagaland INDIA",Indian Non-Government Company
U20211NL1984PTC002264,BAJRANG WOOD WORKS PVT LTD,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,400000,400000,29-11-84,Nagaland,RoC-Shillong,Manufacturing (Wood Products),KOHIMA ROADDIMAPUR NAGALAND Nagaland INDIA 797112,Indian Non-Government Company
U20101NL1985PTC002389,N P S TIMBERS PVT LTD,STRIKE OFF,Private,Company Limited by Shares,500000,380000,22-07-85,Nagaland,RoC-Shillong,Manufacturing (Wood Products),DIMAPUR NAGALANDDIST KOHIMA NAGALAND Nagaland INDIA,Indian Non-Government Company
U23109NL1993PTC004022,OM PRODUCTS PVT LTD,STRIKE OFF,Private,Company Limited by Shares,1000000,20000,18-11-93,Nagaland,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)",DIMAPURKOHIMA NAGALAND Nagaland INDIA,Indian Non-Government Company
U15203NL1994PTC004292,S.B.FOOD PROCESSING PVT LTD,STRIKE OFF,Private,Company Limited by Shares,3500000,2400000,11-11-94,Nagaland,RoC-Shillong,Manufacturing (Food stuffs),C COURT JUNCTIONPOST BOX NO 205 DIMAPUR Nagaland INDIA 797112,Indian Non-Government Company
U01122NL1996PTC004890,AKZAKT FARMING PRIV LIMITED,STRIKE OFF,Private,Company Limited by Shares,5000000,200000,16-10-96,Nagaland,RoC-Shillong,Agriculture and Allied Activities,POST BOX 222DIMAPUR DIST KOHIMA NAGALAND Nagaland INDIA,Indian Non-Government Company
U74140NL1996PTC004900,JAIN BAWARI SURVEYORS AND CONSULTANTS PRIV LTD3,STRIKE OFF,Private,Company Limited by Shares,100000,80000,11-07-96,Nagaland,RoC-Shillong,Business Services,"CITY TOWER,FIRST FLOORCIRCULAR ROAD DIMAPUR NAGALAND Nagaland INDIA 797112",Indian Non-Government Company
U22219NL1996PTC004905,TAJUNG PUBLICATIONS PRIV LIMITED,STRIKE OFF,Private,Company Limited by Shares,1000000,515000,20-11-96,Nagaland,RoC-Shillong,"Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)",KHERMAHALDIMAPUR NAGALAND Nagaland INDIA,Indian Non-Government Company
U29297NL1996PTC004909,AMITY SYRINGE PRIV LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,1000000,185000,28-11-96,Nagaland,RoC-Shillong,Manufacturing (Machinery & Equipments),"CIRCULAR ROADDIMAPUR, KOHIMA NAGALAND Nagaland INDIA",Indian Non-Government Company
U02001NL1996PTC004921,TAHAIKI PLANTATIONS PRIV LIMITED,STRIKE OFF,Private,Company Limited by Shares,3000000,2000,12-10-96,Nagaland,RoC-Shillong,Agriculture and Allied Activities,CIRCULAR ROADDIMAPUR DISTRICT KOHIMA NAGALAND Nagaland INDIA,Indian Non-Government Company
U00201NL1997PTC004980,MANGLOI PLANTATIONS PRIV LIMITED,STRIKE OFF,Private,Company Limited by Shares,3000000,200,02-05-97,Nagaland,RoC-Shillong,NA,CIRCULAR ROADOPP HOLY CROSS DIMAPUR NAGALAND Nagaland INDIA,Indian Non-Government Company
U02001NL1997PTC004981,TECHAUKI PLANTATIONS PRIV LIMITED,STRIKE OFF,Private,Company Limited by Shares,3000000,2000,02-05-97,Nagaland,RoC-Shillong,Agriculture and Allied Activities,CIRCULAR ROADOPP HOLY CROSS DIMAPUR NAGALAND Nagaland INDIA,Indian Non-Government Company
U74140NL1997PTC005011,NAGALAND CONSULTANTS PRIV LIMITED,STRIKE OFF,Private,Company Limited by Shares,200000,150000,14-03-97,Nagaland,RoC-Shillong,Business Services,POST BOX NO 157P O DIMAPUR KOHIMA NAGALAND Nagaland INDIA 797112,Indian Non-Government Company
U65921NL1997PTC005041,SOLO AND NAGA PVT LTD,STRIKE OFF,Private,Company Limited by Shares,5000000,4000,04-11-97,Nagaland,RoC-Shillong,Finance,POST BOX NO 227NINO BUILDING CIRCULAR ROAD JUNCTION DIMAPUR DIST KOHIMA NAGALAND Nagaland INDIA 797112,Indian Non-Government Company
U19201NL1997PTC005048,SHAKTI SHOE CO PVT LTD,STRIKE OFF,Private,Company Limited by Shares,1500000,10000,21-04-97,Nagaland,RoC-Shillong,Manufacturing (Leather & products thereof),CHURCH ROADDIMAPUR NAGALAND Nagaland INDIA,Indian Non-Government Company
U70101NL1997PTC005054,GROUND DEVELOPERS INDIA PVT LTD,STRIKE OFF,Private,Company Limited by Shares,2500000,3000,22-04-97,Nagaland,RoC-Shillong,Real Estate and Renting,WALFORD AREADIMAPUR KOHIMA NAGALAND Nagaland INDIA,Indian Non-Government Company
U55101NL1997PTC005055,SATO HOTEL PVT LTD,STRIKE OFF,Private,Company Limited by Shares,3000000,20000,25-04-97,Nagaland,RoC-Shillong,Trading,EAST CIRCULAR ROADDIMAPUR KOHIMA NAGALAND Nagaland INDIA,Indian Non-Government Company
U63022NL1999PTC005752,SREE BALAJI LIQUORS PRIV LIMITED,STRIKE OFF,Private,Company Limited by Shares,5000000,50000,05-06-99,Nagaland,RoC-Shillong,"Transport, storage and Communications",KALIBARI ROADDIMAPUR NAGALAND Nagaland INDIA,Indian Non-Government Company
U01409NL1999PTC005755,LUMOKINGT AGRO-TECH PRIV LIMITED,STRIKE OFF,Private,Company Limited by Shares,1000000,12000,05-10-99,Nagaland,RoC-Shillong,Agriculture and Allied Activities,PANSOTUENSANG NAGALAND Nagaland INDIA,Indian Non-Government Company
U51109NL2000PTC006232,SCIENTIFIC ADVANCE INSTRUMENTS & EQUIPMENTS COMPANY PRIV LIMITED,STRIKE OFF,Private,Company Limited by Shares,1000000,20000,30-06-00,Nagaland,RoC-Shillong,Trading,"BEHIND TOWN COMMITTEE, MKALABARI ROAD DIMAPUR Nagaland INDIA 797112",Indian Non-Government Company
U51109NL2000PTC006233,SUNSHINE INSTRUMENTS & EQUIPMENTS COMPANY PRIV LIMITED,STRIKE OFF,Private,Company Limited by Shares,1000000,200000,30-06-00,Nagaland,RoC-Shillong,Trading,JAIN TEMPLE ROADDIMAPUR NAGALAND Nagaland INDIA 797112,Indian Non-Government Company
U72200NL2000PTC006244,SHYAMA SOFTWARE SOLUTIONS I PRIV LIMITED,ACTIVE,Private,Company Limited by Shares,10000000,6700000,07-10-00,Nagaland,RoC-Shillong,Business Services,NAGA COTTAGE3CIRCULAR ROAD DIMAPUR NAGALAND Nagaland INDIA 797112,Indian Non-Government Company
U72200NL2001PTC006459,SARAS MILLENIUM TECHNOLOGY PRIV LIMITED,STRIKE OFF,Private,Company Limited by Shares,500000,200000,21-03-01,Nagaland,RoC-Shillong,Business Services,NEAR EROS CINEMADIMAPUR NAGALAND Nagaland INDIA,Indian Non-Government Company
U51909NL2001PTC006468,KAHO TRADING COMPANY PRIV LIMITED,ACTIVE,Private,Company Limited by Shares,3000000,3000000,28-03-01,Nagaland,RoC-Shillong,Trading,WESTERN MOTORSN H 39 NAHABBARI DIMAPUR NAGALAND Nagaland INDIA 797112,Indian Non-Government Company
U60210NL2001PTC006476,SARAS ROADWAYS PRIV LIMITED,STRIKE OFF,Private,Company Limited by Shares,100000,100000,04-03-01,Nagaland,RoC-Shillong,"Transport, storage and Communications",NEAR EROS CINEMAP O DIMAPUR KOHIMA NAGALAND Nagaland INDIA 797112,Indian Non-Government Company
U27104NL2001PTC006482,N T ISPAT COMPANY PRIV LIMITED,STRIKE OFF,Private,Company Limited by Shares,300000,300000,04-09-01,Nagaland,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)",CHEKIYE VILLAGE3RD MILE DIMAPUR Nagaland INDIA 797112,Indian Non-Government Company
U63022NL2001PTC006616,K T COLD STORAGE PRIV LIMITED,STRIKE OFF,Private,Company Limited by Shares,100000,100000,09-07-01,Nagaland,RoC-Shillong,"Transport, storage and Communications",KHUZMA VILLAGEKOHIMA Kohima NAGALAND Nagaland INDIA,Indian Non-Government Company
U45201NL2003PTC007274,EXTERIOR BUILDERS PRIV LIMITED,STRIKE OFF,Private,Company Limited by Shares,1000000,100000,28-11-03,Nagaland,RoC-Shillong,Construction,KHERMAHAL ROADDIMAPUR NAGALAND Nagaland INDIA,Indian Non-Government Company
U51393NL2005PTC007821,SANGREN TRADING PRIV LIMITED,STRIKE OFF,Private,Company Limited by Shares,500000,100000,21-07-05,Nagaland,RoC-Shillong,Trading,HALF NAGARJANDIMAPUR NAGALAND Nagaland INDIA,Indian Non-Government Company
U26933NL2005PTC007877,NYOTSO CERAMICS PRIV LIMITED,STRIKE OFF,Private,Company Limited by Shares,1000000,1000000,09-09-05,Nagaland,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)",AOYIMTI VILLAGE DIMAPUR Nagaland INDIA 797112,Indian Non-Government Company
U45201NL2005PTC007879,LOOK EAST CONSTRUCTION PRIV LIMITED,ACTIVE,Private,Company Limited by Shares,20000000,18250000,13-09-05,Nagaland,RoC-Shillong,Construction,CIRCULAR ROAD DIMAPUR Nagaland INDIA 797112,Indian Non-Government Company
U01111NL2005PTC007906,NAGALAND AGRO FOREST PRODUCE MARKETING PRIV LIMITED,STRIKE OFF,Private,Company Limited by Shares,2500000,200000,10-04-05,Nagaland,RoC-Shillong,Agriculture and Allied Activities,D BLOCKNAGALAND KOHIMA Nagaland INDIA 797001,Indian Non-Government Company
U24233NL2005PTC007927,NAGALAND AYURVEDIC MEDICINE COMPANY PRIV LIMITED,STRIKE OFF,Private,Company Limited by Shares,500000,100000,21-10-05,Nagaland,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)",East Police Colony Dimapur Nagaland INDIA 797112,Indian Non-Government Company
U85110NL2006PTC008082,MEZHUR MEDICAL AND EDUCATION PRIV LIMITED,STRIKE OFF,Private,Company Limited by Shares,2500000,100000,27-02-06,Nagaland,RoC-Shillong,"Community, personal & Social Services","MIDLAND ,KOHIMA NAGALAND NAGALAND Nagaland INDIA",Indian Non-Government Company
U72100NL2006PTC008076,ENTSULASHI BIO PRODUCTS PRIV LIMITED,ACTIVE,Private,Company Limited by Shares,1000000,120000,23-02-06,Nagaland,RoC-Shillong,Business Services,"C/O IMMANUEL GAS SERVICE,ARKONG WARD MOKOKCHUNG, NAGALAND MOKOCHUNG Nagaland INDIA",Indian Non-Government Company
U72100NL2006PTC008133,ACCESS PROMOTERS PRIV LIMITED,STRIKE OFF,Private,Company Limited by Shares,2000000,160000,05-05-06,Nagaland,RoC-Shillong,Business Services,"breeze restorant,church road dimapur DIMAPUR Nagaland INDIA 797112",Indian Non-Government Company
U80301NL2006PTC008171,HOHO EDUCATION COMPANY PRIV LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,500000,100000,06-02-06,Nagaland,RoC-Shillong,"Community, personal & Social Services","139, DUNCAN ROAD,DIMAPUR, NAGALAND-797112 Nagaland INDIA",Indian Non-Government Company
U51909NL2006PTC008231,ATSOLU AGRO FOODS AND LIVE STOCK MARKETING PRIV LIMITED,STRIKE OFF,Private,Company Limited by Shares,1000000,0,21-09-06,Nagaland,RoC-Shillong,Trading,OLD MINISTERS HILL KOHIMA Nagaland INDIA 797001,Indian Non-Government Company
U65929NL2006PLC008232,BODU KRO FINANCE LIMITED,STRIKE OFF,Public,Company Limited by Shares,21000000,0,11-03-06,Nagaland,RoC-Shillong,Finance,"DOZO COTTAGE, BEHIND HDB PETROL PUMP PURANA BAZAAR DIMAPUR Nagaland INDIA 797112",Indian Non-Government Company
U55101NL2006PTC008233,JAGDISH RESORTS & HOTELS PRIV LIMITED,ACTIVE,Private,Company Limited by Shares,5000000,200000,29-12-06,Nagaland,RoC-Shillong,Trading,V. MEHTA BUILDING NYAMO LOTHA ROAD DIMAPUR Nagaland INDIA 797112,Indian Non-Government Company
U10101NL2007PTC008234,TAI-WANG-SHU MINING AND MANUFACTURING COMPANY PRIV LIMITED,STRIKE OFF,Private,Company Limited by Shares,1000000,0,02-06-07,Nagaland,RoC-Shillong,Mining & Quarrying,HELSA COTTAGE DIC COLONY MON Nagaland INDIA 798621,Indian Non-Government Company
U85110NL2007PTC008241,DIMAPUR INSTITUTE OF NURSING PRIV LIMITED,STRIKE OFF,Private,Company Limited by Shares,300000,0,19-05-07,Nagaland,RoC-Shillong,"Community, personal & Social Services",FELLOWSHIP COLONY NEAR IMC DIMAPUR Nagaland INDIA 797112,Indian Non-Government Company
U01132NL2007PTC008240,ATOQA PLANTATION AND MARKETING COMPANY PRIV LIMITED,STRIKE OFF,Private,Company Limited by Shares,500000,0,27-04-07,Nagaland,RoC-Shillong,Agriculture and Allied Activities,HOUSE NO 55 LHOMITHI VILLAGE DIMAPUR Nagaland INDIA 797112,Indian Non-Government Company
U51228NL2007PTC008237,RENMSSANCE ENTERPRISES PRIV LIMITED,STRIKE OFF,Private,Company Limited by Shares,1000000,130000,04-05-07,Nagaland,RoC-Shillong,Trading,"211, FELLOWSHIP COLONY DIMAPUR Nagaland INDIA 797112",Indian Non-Government Company
U51228NL2007PTC008238,REDEMTION ENTERPRISES PRIV LIMITED,STRIKE OFF,Private,Company Limited by Shares,1000000,150000,04-06-07,Nagaland,RoC-Shillong,Trading,THONGO ENCLAVE DUNCAN BASTI DIMAPUR Nagaland INDIA 797112,Indian Non-Government Company
U01119NL2007PTC008235,SYMBIOS BAMBOO PRODUCTS PRIV LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,1000000,100000,14-03-07,Nagaland,RoC-Shillong,Agriculture and Allied Activities,I.T. COMPLEX NAGARJAN POINT DIMAPUR Nagaland INDIA 797112,Indian Non-Government Company
U74999NL2007PTC008236,INFRASTRUCTURE DEVELOPMENT COMPANY OF NAGALAND PRIV LIMITED,ACTIVE,Private,Company Limited by Shares,2000000,500000,22-03-07,Nagaland,RoC-Shillong,Business Services,DEPARTMENT OF INDUSTRIES NEW SECRETARIATE KOHIMA Nagaland INDIA 797001,Indian Non-Government Company
U51909NL2007PTC008239,KASHLIWAL ENTERPRISES PRIV LIMITED,ACTIVE,Private,Company Limited by Shares,2500000,2500000,04-11-07,Nagaland,RoC-Shillong,Trading,KAILASH CHAND KISHORE KUMAR OLD DAILY MARKET DIMAPUR Nagaland INDIA 797112,Indian Non-Government Company
U45201NL2007PTC008242,TIYI CONSTRUCTION COMPANY PRIV LIMITED,STRIKE OFF,Private,Company Limited by Shares,500000,0,30-05-07,Nagaland,RoC-Shillong,Construction,"House No. 4, Dorgajan, P.O. Box - 56 Dimapur Nagaland INDIA 797112",Indian Non-Government Company
U72100NL2007PTC008243,ANKRONU INFOTECH PRIV LIMITED,STRIKE OFF,Private,Company Limited by Shares,1000000,0,20-06-07,Nagaland,RoC-Shillong,Business Services,C-253 LERIE COLONY P.BOX-181 KOHIMA Nagaland INDIA 797001,Indian Non-Government Company
U40101NL2007PTC008245,TRICOM ELECTRIC COMPANY PRIV LIMITED,ACTIVE,Private,Company Limited by Shares,5000000,4500000,09-04-07,Nagaland,RoC-Shillong,"Electricity, Gas & Water companies",H/NO. -70 C/O FCI OFFICE NEAR INDIAN AIR LINE OFFICE DIMAPUR Nagaland INDIA 797112,Indian Non-Government Company
U51219NL2007PTC008244,V.V. AGRICULTURAL & ALLIED SERVICES PRIV LIMITED,STRIKE OFF,Private,Company Limited by Shares,6000000,100000,08-02-07,Nagaland,RoC-Shillong,Trading,NAHARBARI PURANA BAZAR DIMAPUR Nagaland INDIA 797112,Indian Non-Government Company
U51399NL2007PTC008247,AMENTO AND ALHOSHE MARKETING PRIV LIMITED,STRIKE OFF,Private,Company Limited by Shares,500000,0,11-12-07,Nagaland,RoC-Shillong,Trading,PURANA BAZAR DIMAPUR Nagaland INDIA 797112,Indian Non-Government Company
U01403NL2008PTC008248,PRISTINE AGRITECH PRIV LIMITED,STRIKE OFF,Private,Company Limited by Shares,1000000,0,05-05-08,Nagaland,RoC-Shillong,Agriculture and Allied Activities,"CHUMUKEDIMA `A', BLOCK 4 NEAR ST. JOSEPH'S SCHOOL CHUMUKEDIMA Nagaland INDIA 797105",Indian Non-Government Company
U51501NL2008PTC008374,ORSUS AGRO DEVELOPERS PRIV LIMITED,ACTIVE,Private,Company Limited by Shares,100000,100000,08-12-08,Nagaland,RoC-Shillong,Trading,"107, NEPALI KASHIRAM BASTI, DIMAPUR Nagaland INDIA 797112",Indian Non-Government Company
U45201NL2008PTC008250,K. KENT INFRA-PROJECTS PRIV LIMITED,STRIKE OFF,Private,Company Limited by Shares,1000000,0,06-10-08,Nagaland,RoC-Shillong,Construction,NAGA SHOPPING ARCADE DIMAPUR Nagaland INDIA 797112,Indian Non-Government Company
U26914NL2008PTC008249,GLOBAL CERAMICS PRIV LIMITED,ACTIVE,Private,Company Limited by Shares,100000000,28139080,06-10-08,Nagaland,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)",CHURCH ROAD DIMAPUR Nagaland INDIA 797112,Indian Non-Government Company
U63040NL2008PTC008251,FLYING BIRD TOURS & TRAVELS PRIV LIMITED,STRIKE OFF,Private,Company Limited by Shares,500000,0,07-07-08,Nagaland,RoC-Shillong,"Transport, storage and Communications","1st Floor, Centre Point Market Bata Charali, Station Road Dimapur Nagaland INDIA 797112",Indian Non-Government Company
U25208NL2008PTC008252,EAST ZONE ENTERPRISES PRIV LIMITED,ACTIVE,Private,Company Limited by Shares,2000000,200000,18-08-08,Nagaland,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)",NYAMO LOTHA ROAD DIMAPUR Nagaland INDIA 797112,Indian Non-Government Company
U20290NL2008PTC008253,SOMETHING DIFFERENT RETAIL PRIV LIMITED,ACTIVE,Private,Company Limited by Shares,10000000,4940000,16-09-08,Nagaland,RoC-Shillong,Manufacturing (Wood Products),Kohima Road Dimapur Dimapur Nagaland INDIA 797112,Indian Non-Government Company
U52100NL2008PTC008256,ADVERTEX MARKETING PRIV LIMITED,STRIKE OFF,Private,Company Limited by Shares,200000,0,19-12-08,Nagaland,RoC-Shillong,Trading,104-A METRO APARTMENTS (TOP FLOOR) BURMA CAMP DIMAPUR Nagaland INDIA 797112,Indian Non-Government Company
U72200NL2008PTC008254,CLAIRVOYANCE TECHNOLOGIES PRIV LIMITED,ACTIVE,Private,Company Limited by Shares,500000,100000,11-11-08,Nagaland,RoC-Shillong,Business Services,TAXI STAND KOHIMA Nagaland INDIA 797001,Indian Non-Government Company
U45400NL2008PTC008291,KALKUT INFRASTUCTURE PRIV LIMITED,ACTIVE,Private,Company Limited by Shares,2100000,1688750,16-12-08,Nagaland,RoC-Shillong,Construction,VARDHAMAN SADAN JAIN TEMPLE ROAD DIMAPUR Nagaland INDIA 797112,Indian Non-Government Company
U01403NL2008PTC008255,BIOME AGRO PRIV LIMITED,STRIKE OFF,Private,Company Limited by Shares,500000,0,13-12-08,Nagaland,RoC-Shillong,Agriculture and Allied Activities,HOKIVI BUILDING LHOMITHI COLONY POINT DIMAPUR Nagaland INDIA 797112,Indian Non-Government Company
U14200NL2009PTC008257,ONG MINING & MARKETING PRIV LIMITED,STRIKE OFF,Private,Company Limited by Shares,1000000,100000,18-02-09,Nagaland,RoC-Shillong,Mining & Quarrying,NEAR SUB JAIL KASHIRAM DIMAPUR Nagaland INDIA 797112,Indian Non-Government Company
U45202NL2009PTC008258,URA BUILDERS PRIV LIMITED,STRIKE OFF,Private,Company Limited by Shares,1000000,100000,18-05-09,Nagaland,RoC-Shillong,Construction,"NEAR CANSSEA OFFICE GOVT. HIGH SCHOOL ROAD, NH-61 KOHIMA Nagaland INDIA 797001",Indian Non-Government Company
U70100NL2009PTC008259,KINNY & ISHPREET ENTERPRISE PRIV LIMITED,STRIKE OFF,Private,Company Limited by Shares,1500000,150000,06-12-09,Nagaland,RoC-Shillong,Real Estate and Renting,"HOUSE NO.54, DAIRY FARM ROAD JURI PHUKHURI VILLAGE, PURANA BAZAR DIMAPUR Nagaland INDIA 797112",Indian Non-Government Company
U51909NL2009PTC008260,SARAMATI COMMERCIAL PRIV LIMITED,STRIKE OFF,Private,Company Limited by Shares,100000,100000,15-10-09,Nagaland,RoC-Shillong,Trading,POLE KHEZHEI MARKET COMPLEX N.L. ROAD DIMAPUR Nagaland INDIA 797112,Indian Non-Government Company
U45400NL2009PTC008261,HILLSTAR CONSTRUCTIONS PRIV LIMITED,STRIKE OFF,Private,Company Limited by Shares,100000,100000,15-10-09,Nagaland,RoC-Shillong,Construction,POLE KHEZHEI MARKET COMPLEX N.L. ROAD DIMAPUR Nagaland INDIA 797112,Indian Non-Government Company
U51909NL2009PTC008262,SARAMATI MERCANTILE PRIV LIMITED,STRIKE OFF,Private,Company Limited by Shares,100000,100000,15-10-09,Nagaland,RoC-Shillong,Trading,POLE KHEZHEI MARKET COMPLEX N.L. ROAD DIMAPUR Nagaland INDIA 797112,Indian Non-Government Company
U51909NL2009PTC008263,BISON MULTITRADE PRIV LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,500000,100000,12-11-09,Nagaland,RoC-Shillong,Trading,"AKROLU COMPLEX,1ST FLOOR OPPOSITE STATE BANK OF INDIA,PURANA BAZAR DIMAPUR Nagaland INDIA 797112",Indian Non-Government Company
U92120NL2010PTC008264,N.K. ENTERTAINMENT PRIV LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,100000000,100000,02-04-10,Nagaland,RoC-Shillong,"Community, personal & Social Services","SB-20, NAGA SHOPPING ARCADE KOHIMA ROAD DIMAPUR Nagaland INDIA 797112",Indian Non-Government Company
U45207NL2010PTC008266,AVESTA PROJECTS PRIV LIMITED,ACTIVE,Private,Company Limited by Shares,10000000,100000,03-11-10,Nagaland,RoC-Shillong,Construction,Naga Cottage Circular Road Dimapur Nagaland INDIA 797112,Indian Non-Government Company
U45206NL2010PTC008265,SHYAMA INDUSTRIES PRIV LIMITED,ACTIVE,Private,Company Limited by Shares,10000000,150000,03-11-10,Nagaland,RoC-Shillong,Construction,Naga Cottage Circular Road Dimapur Nagaland INDIA 797112,Indian Non-Government Company
U45201NL2010PTC008267,ODYSSEY ESTATE PRIV LIMITED,ACTIVE,Private,Company Limited by Shares,10000000,500000,03-11-10,Nagaland,RoC-Shillong,Construction,Naga Cottage Circular Road Dimapur Nagaland INDIA 797112,Indian Non-Government Company
U51909NL2010PTC008268,PATKAI TRADECOM PRIV LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,1000000,100000,24-03-10,Nagaland,RoC-Shillong,Trading,"HOUSE NO.176, DAROGAPATHAR, TWO AND HALF MILE DIMAPUR Nagaland INDIA 797112",Indian Non-Government Company
U74900NL2010PTC008269,SERTO NETWORK COMMUNICATION PRIV LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,1000000,100000,24-03-10,Nagaland,RoC-Shillong,Business Services,"HOUSE NO. 735, NEAR HOME GUARD PADAM PUKHRI DIMAPUR Nagaland INDIA 797112",Indian Non-Government Company
U01132NL2010PTC008271,ARCANE AGROTECH PRIV LIMITED,ACTIVE,Private,Company Limited by Shares,10000000,350000,25-05-10,Nagaland,RoC-Shillong,Agriculture and Allied Activities,"CHUMUKEDIMA, NEAR AGAPE SCHOOL DIMAPUR Nagaland INDIA 797103",Indian Non-Government Company
U63000NL2010PTC008275,NAGALAND TOURISTS SERVICES PRIV LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,500000,100000,16-06-10,Nagaland,RoC-Shillong,"Transport, storage and Communications","HOUSE NO 136, AOYIMKUM VILLAGE DIMAPUR Nagaland INDIA 797112",Indian Non-Government Company
U11100NL2010PTC008270,CONA OVERSEAS PRIV LIMITED,ACTIVE,Private,Company Limited by Shares,10000000,400000,05-10-10,Nagaland,RoC-Shillong,Mining & Quarrying,4F AIKO BLDG NAGARJAN JUNCTION BANK COLONY DIMAPUR DIMAPUR Nagaland INDIA 797112,Indian Non-Government Company
U40101NL2010PTC008273,KAP CONSORTIUM PRIV LIMITED,ACTIVE,Private,Company Limited by Shares,1000000,600000,06-03-10,Nagaland,RoC-Shillong,"Electricity, Gas & Water companies","HOUSE NO 271, LINGRIJAN, DIPHU ROAD, P.O. RANGAPHAR DIMAPUR Nagaland INDIA 797112",Indian Non-Government Company
U15490NL2010PTC008274,SHILLOI FOODS PRIV LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,20000000,1000000,06-03-10,Nagaland,RoC-Shillong,Manufacturing (Food stuffs),"SHED NO. 1, 2, 3, 4 INDUSTRIAL GROWTH CENTRE GANESH NAGAR, DIMAPUR, NAGALAND DIMAPUR Nagaland INDIA 797112",Indian Non-Government Company
U55101NL2010PTC008272,ACCESS ENTRADE PRIV LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,1000000,100000,27-05-10,Nagaland,RoC-Shillong,Trading,"Apna Hotel Building, 2nd floor, Nyamo Lotha Road, Dimapur Nagaland INDIA 797112",Indian Non-Government Company
U52399NL2010PTC008277,AETHER TRADEX PRIV LIMITED,ACTIVE,Private,Company Limited by Shares,30000000,100000,23-07-10,Nagaland,RoC-Shillong,Trading,"122 FELLOWSHIP COLONY, DUNCAN BASTI, DIMAPUR Nagaland INDIA 797112",Indian Non-Government Company
U74210NL2010PTC008276,YES DESIGN COMPANY PRIV LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,200000,200000,23-07-10,Nagaland,RoC-Shillong,Business Services,"HOUSE NO. 7, DAKLANE COLONY P.O. KOHIMA KOHIMA Nagaland INDIA 797001",Indian Non-Government Company
U02000NL2010PTC008279,UNIQUE FOREST PRODUCTS PRIV LIMITED,ACTIVE,Private,Company Limited by Shares,1000000,100000,26-07-10,Nagaland,RoC-Shillong,Agriculture and Allied Activities,"G.S. ROAD, DIMAPUR Nagaland INDIA 797112",Indian Non-Government Company
U02005NL2010PTC008280,SOLID WOOD PROCESSING & RESEARCHERS PRIV LIMITED,ACTIVE,Private,Company Limited by Shares,2000000,100000,26-07-10,Nagaland,RoC-Shillong,Agriculture and Allied Activities,"G.S. ROAD, DIMAPUR Nagaland INDIA 797112",Indian Non-Government Company
U51909NL2010PTC008278,EVEREADY MARKET DEVELOPERS & RESEARCHERS PRIV LIMITED,ACTIVE,Private,Company Limited by Shares,1000000,100000,26-07-10,Nagaland,RoC-Shillong,Trading,"G.S. ROAD, DIMAPUR Nagaland INDIA 797112",Indian Non-Government Company
