CORPORATE_IDENTIFICATION_NUMBER,COMPANY_NAME,COMPANY_STATUS,COMPANY_CLASS,COMPANY_CATEGORY,AUTHORIZED_CAPITAL,PAIDUP_CAPITAL,DATE_OF_REGISTRATION,REGISTERED_STATE,REGISTRAR_OF_COMPANIES,PRINCIPAL_BUSINESS_ACTIVITY,REGISTERED_OFFICE_ADDRESS,SUB_CATEGORY
U50101AS1948PTC000882,THE PHOENIX AUTOMOBILE SALES & SERVICE (P) LTD,ACTIVE,Private,Company Limited by Shares,"5,000,000.00","2,500,000.00",06-12-48,Assam,RoC-Shillong,Trading,MANCOTTA ROAD DIBRUGARH Assam INDIA 786001,Indian Non-Government Company
L74210AS1949PLC000891,NEW CENTURY FINANCIAL SERVICES LIMITED,AMALGAMATED,Public,Company Limited by Shares,"85,200,000.00","80,142,000.00",12-03-49,Assam,RoC-Shillong,Business Services,"JAIN HOUSE, 1ST FLOOR, OPP. GOENKA AUTOMOBILES, G.S. ROAD, DISPUR GUWAHATI, Assam INDIA 781005",Indian Non-Government Company
U22211AS1949PTC000892,RAMDHENU PRESS PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"200,000.00","10,000.00",23-03-49,Assam,RoC-Shillong,"Manufacturing (Paper & Paper products, Publishing, PRIVnting and reproduction of recorded media)",BHARALIMUKHGUWAHATI KAMRUP ASSAM Assam INDIA 781009,Indian Non-Government Company
U15491AS1949PTC000898,HEAVY CHEMICALS ASSAM PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"100,000.00","83,000.00",12-04-49,Assam,RoC-Shillong,Manufacturing (Food stuffs),GOPINATH NAGAR GUWAHATI ASSAM Assam INDIA 781016,Indian Non-Government Company
U01119AS1949PLC000901,KAMRUP TRADING CO LTD,STRIKE OFF,Public,Company Limited by Shares,"200,000.00","17,120.00",26-04-49,Assam,RoC-Shillong,Agriculture and Allied Activities,"Parbati Rice Mill Goreswar, P.O.Goreswar Dist Kamrup Assam INDIA",Indian Non-Government Company
U51109AS1949PTC000907,BUILDERS STORES & AGENCY CO PVT LTD,ACTIVE,Private,Company Limited by Shares,"200,000.00","200,000.00",18-06-49,Assam,RoC-Shillong,Trading,SRCB ROAD FANCY BAZAR GUWAHATI Assam INDIA 781001,Indian Non-Government Company
U27107AS1949PTC000911,STEELS WORTH PVT LTD,DORMANT,Private,Company Limited by Shares,"5,000,000.00","4,837,800.00",30-06-49,Assam,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)",MAKUM ROAD TINSUKIADIST TINSUKIA ASSAM Assam INDIA 786125,Indian Non-Government Company
U20101AS1949PTC000918,HINDUSTHAN PLYWOOD PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"100,000.00","100,000.00",25-07-49,Assam,RoC-Shillong,Manufacturing (Wood Products),P.O VILL-BANGABAZAR KARIMGANJ Assam INDIA 788701,Indian Non-Government Company
U70102AS1950PTC000944,JALANNAGAR DEVELOPMENT PVT LTD,ACTIVE,Private,Company Limited by Shares,"900,000.00","900,000.00",15-04-50,Assam,RoC-Shillong,Real Estate and Renting,JALANNAGAR DIBRUGARH Assam INDIA 786005,Indian Non-Government Company
U26945AS1950PTC000945,GENERAL ENGINEERING WORKS PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"50,000.00","17,500.00",22-04-50,Assam,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)",ASSAM Assam INDIA,Indian Non-Government Company
U27203AS1950PTC000946,ALUMINIUM INDUSTRIES ASSAM PVT LTD,ACTIVE,Private,Company Limited by Shares,"10,000,000.00","9,629,000.00",01-05-50,Assam,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)",MAKUM ROADTINSUKIA ASSAM Assam INDIA 786125,Indian Non-Government Company
U15314AS1950PTC000953,SHREE DHANUKA MILLS PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"400,000.00","176,250.00",03-08-50,Assam,RoC-Shillong,Manufacturing (Food stuffs),Chamber Road Fancy Bazar Guwahati Assam INDIA 781001,Indian Non-Government Company
U01132AS1950PTC000957,UDALGURI TEA CO PVT LTD,ACTIVE,Private,Company Limited by Shares,"5,000,000.00","500,000.00",30-11-50,Assam,RoC-Shillong,Agriculture and Allied Activities,NIFD Campus Opposite Goswami Service Silpukhuri Guwahati Assam INDIA 781003,Indian Non-Government Company
U01132AS1950PTC000958,SAROJINI TEA CO PVT LTD,ACTIVE,Private,Company Limited by Shares,"5,000,000.00","4,928,000.00",30-11-50,Assam,RoC-Shillong,Agriculture and Allied Activities,KARTIK PARA R.K B PATH DIBRUGARH Assam INDIA 786001,Indian Non-Government Company
U01132AS1950PTC000960,SADIYA FRONTIER TEA CO PVT LTD,ACTIVE,Private,Company Limited by Shares,"2,500,000.00","750,000.00",15-12-50,Assam,RoC-Shillong,Agriculture and Allied Activities,Makum Junction Tinsukia Assam INDIA 786170,Indian Non-Government Company
U01132AS1951PTC000970,RAJARAMPORE TEA AND INDUSTRIES CO PVT LTD,ACTIVE,Private,Company Limited by Shares,"500,000.00","100,000.00",21-01-51,Assam,RoC-Shillong,Agriculture and Allied Activities,JANIGANJ BAZAR SILCHAR Assam INDIA 788001,Indian Non-Government Company
U15314AS1951PTC000974,NORTH LAKHIMPUR DEALERS & MILLERS ASSOCIATION PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"200,000.00","90,000.00",03-02-51,Assam,RoC-Shillong,Manufacturing (Food stuffs),Bishupuria North Lakhimpur Assam INDIA,Indian Non-Government Company
U24232AS1951PTC000977,NEW PHARMACY PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"100,000.00","20,000.00",16-02-51,Assam,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)",TRUNK ROAD JORHAT Assam INDIA 785001,Indian Non-Government Company
U01132AS1951PLC000980,CHOUKHANYBAG TEA CO.LIMITED.,AMALGAMATED,Public,Company Limited by Shares,"250,000.00",NA,04-04-51,Assam,RoC-Shillong,Agriculture and Allied Activities,CHOUKHANYBAG TEA assam CHOUKHANYBAG Assam INDIA,Indian Non-Government Company
U01132AS1951PTC000983,DEHA ASSAM TEA CO PVT LTD,ACTIVE,Private,Company Limited by Shares,"5,000,000.00","4,500,000.00",09-05-51,Assam,RoC-Shillong,Agriculture and Allied Activities,P B NO 48DIBRUGARH ASSAM Assam INDIA 786001,Indian Non-Government Company
U45309AS1951PLC000984,ASSAM FISHERY & DAIRY CO LTD,STRIKE OFF,Public,Company Limited by Shares,"100,000.00","26,360.00",14-05-51,Assam,RoC-Shillong,Construction,"""BIMALA KUTIR"", KUMARPARA, GUWAHATI Assam INDIA 781009",Indian Non-Government Company
U14109AS1951PLC000990,ASSAM SILLIMANITE PRIVATE LIMITED,STRIKE OFF,Public,Company Limited by Shares,"10,000,000.00","6,900,000.00",06-08-51,Assam,RoC-Shillong,Mining & Quarrying,NALINI BALADEVI PATH Dispur Guwahati Assam INDIA 781005,Indian Non-Government Company
L51012AS1951PLC000991,HIMATSINGKA MOTOR WORKS LIMITED,ACTIVE,Public,Company Limited by Shares,"10,000,000.00","9,800,000.00",17-08-51,Assam,RoC-Shillong,NA,A T ROAD GUWAHATI Assam INDIA 781001,Others
U05004AS1951PTC000993,CACHAR INDUSTRY & FISHERY CORPN. PVT LTD,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",12-09-51,Assam,RoC-Shillong,Agriculture and Allied Activities,KATIRAILCACHAR ASSAM Assam INDIA,Indian Non-Government Company
U51909AS1951PTC000994,HINDUSTHAN TRADERS PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"100,000.00","56,000.00",15-10-51,Assam,RoC-Shillong,Trading,A.T. ROAD kUMARPARA GUWAHATI Assam INDIA 781009,Indian Non-Government Company
U51909AS1957PTC000995,DHELIA BROTHERS PVT. LTD.,STRIKE OFF,Private,Company Limited by Guarantee,"100,000.00","8,000.00",30-10-57,Assam,RoC-Shillong,Trading,Ouphulia Tea Estate P.O. MORAN Assam INDIA,Indian Non-Government Company
U01132AS1951PTC000999,KAMALPUR ASSAM TEA ESTATES PVT LTD,ACTIVE,Private,Company Limited by Shares,"2,500,000.00","1,921,000.00",21-12-51,Assam,RoC-Shillong,Agriculture and Allied Activities,K K Barua Road Tarajan Jorhat Assam INDIA 785001,Indian Non-Government Company
U65921AS1951PLC001000,H M CAPITAL FINANCE LTD,ACTIVE,Public,Company Limited by Shares,"10,000,000.00","6,000,000.00",21-12-51,Assam,RoC-Shillong,Finance,"P.O. RATANPUR, DIBRUGARH, Assam INDIA 786003",Indian Non-Government Company
U20101AS1951PTC001001,ASSAM FOREST PRODUCTS PVT LTD,ACTIVE,Private,Company Limited by Shares,"3,000,000.00","2,400,962.00",21-12-51,Assam,RoC-Shillong,Manufacturing (Wood Products),H.S ROAD DIBRUGARH Assam INDIA 786001,Indian Non-Government Company
U72100AS1952PTC001002,ASSAM CHEMICAL INDUSTRIES PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"500,000.00","100,000.00",17-01-52,Assam,RoC-Shillong,Business Services,H.S.Road Dibrugarh P O Dibrugarh Assam INDIA 786001,Indian Non-Government Company
U01132AS1952PTC001003,THE ASSAM TEA & TEA SEED PLANTATIONS PVT LTD,ACTIVE,Private,Company Limited by Shares,"2,000,000.00","603,400.00",19-01-52,Assam,RoC-Shillong,Agriculture and Allied Activities,HOOGRIJAN BORDUBI TINSUKIA Assam INDIA 786601,Indian Non-Government Company
U51109AS1952PTC001007,DOOM DOOMA STORES AND AGENCY PVT LTD,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",08-04-52,Assam,RoC-Shillong,Trading,R.K.B. PATH DIBRUGARH Assam INDIA 786001,Indian Non-Government Company
U20211AS1952PTC001008,ASSAM VALLEY PLYWOOD PVT LTD,UNDER LIQUIDATION,Private,Company Limited by Shares,"100,000.00",NA,02-05-52,Assam,RoC-Shillong,Manufacturing (Wood Products),BARPATHAR TINSUKIA Assam INDIA,Indian Non-Government Company
U01132AS1952PTC001009,KHANIKAR TEA ESTATE PVT LTD,ACTIVE,Private,Company Limited by Shares,"1,500,000.00","1,500,000.00",16-05-52,Assam,RoC-Shillong,Agriculture and Allied Activities,NIRMALI GAONC R BUILDING DIBRUGARH ASSAM Assam INDIA 786003,Indian Non-Government Company
U45301AS1952PTC001011,T C CHAND & SONS PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"100,000.00","10,000.00",29-07-52,Assam,RoC-Shillong,Construction,P.O. Rehabari Dibrugarh Assam INDIA,Indian Non-Government Company
U10101AS1952PTC001014,BIMALAPORE COLLERIES PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"200,000.00","200,000.00",16-09-52,Assam,RoC-Shillong,Mining & Quarrying,AMOLAPATTY SIBSAGAR Assam INDIA,Indian Non-Government Company
U72100AS1952PTC001018,DHING FARMERS ASSOCIATION PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"20,000.00","15,200.00",05-11-52,Assam,RoC-Shillong,Business Services,DHING DHING TOWN NOWGONG Assam INDIA,Indian Non-Government Company
U51909AS1952PTC001019,BERIA BROTHERS PVT LTD,ACTIVE,Private,Company Limited by Shares,"2,500,000.00","2,500,000.00",18-12-52,Assam,RoC-Shillong,Trading,CHOWKIDINGHEE DIBRUGARH Assam INDIA 786001,Indian Non-Government Company
U01132AS1953PTC001026,SUKANJURI TEA CO PVT LTD,ACTIVE,Private,Company Limited by Shares,"220,000.00","220,000.00",04-05-53,Assam,RoC-Shillong,Agriculture and Allied Activities,KUTUBUDDIN AHMED ROAD FAUZDARIPATTY NAGAON Assam INDIA 782001,Indian Non-Government Company
U72100AS1953PLC001029,TINSUKIA ELECTRIC SUPPLY CO LTD,STRIKE OFF,Public,Company Limited by Shares,"1,000,000.00","587,760.00",10-06-53,Assam,RoC-Shillong,Business Services,"A.T.ROAD, TINSUKIA, Assam INDIA 786125",Indian Non-Government Company
U01132AS1953PTC001033,NANDAN TEA CO PVT LTD,ACTIVE,Private,Company Limited by Shares,"1,000,000.00","300,000.00",12-11-53,Assam,RoC-Shillong,Agriculture and Allied Activities,C O B N AGARWAL AND COJALAN NAGAR DIBRUGARH Assam INDIA 786005,Indian Non-Government Company
U51909AS1954PTC001038,PLANTERS SUPPLY AND COMPANY PVT LTD,ACTIVE,Private,Company Limited by Shares,"2,500,000.00","2,453,000.00",07-04-54,Assam,RoC-Shillong,Trading,C/O BERIA BROTHERS PVT LTD CHOWKIDINGHEE DIBRUGARH Assam INDIA 786001,Indian Non-Government Company
L70101AS1954PLC001039,TINSUKIA DEVELOPMENT CORPORATION LTD,ACTIVE,Public,Company Limited by Shares,"10,000,000.00","2,127,500.00",12-04-54,Assam,RoC-Shillong,Real Estate and Renting,A T ROAD TINSUKIA Assam INDIA 786125,Indian Non-Government Company
U01132AS1954PTC001042,MADARKHAT TEA CO PVT LTD,ACTIVE,Private,Company Limited by Shares,"7,000,000.00","4,377,000.00",07-07-54,Assam,RoC-Shillong,Agriculture and Allied Activities,PURNANANDA ROAD DIBRUGARH Assam INDIA 786001,Indian Non-Government Company
U51909AS1954PTC001043,CHOUDHURIES PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"80,000.00","80,000.00",27-07-54,Assam,RoC-Shillong,Trading,KARIMGANJ Assam INDIA,Indian Non-Government Company
U92120AS1954PTC001045,UNITED TRADERS TEZPUR PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"100,000.00","100,000.00",24-08-54,Assam,RoC-Shillong,"Community, personal & Social Services",KAMALA TALKIESDHEKIAJULI TEZPUR ASSAM Assam INDIA 784110,Indian Non-Government Company
U51909AS1954PTC001047,DOSS AND COMPANY PVT LTD,ACTIVE,Private,Company Limited by Shares,"500,000.00","480,000.00",07-09-54,Assam,RoC-Shillong,Trading,P.O DIGBOI DIGBOI DIST TINSUKIA Assam INDIA 786171,Indian Non-Government Company
U01132AS1955PTC001054,MAYAJAN TEA CO PVT LTD,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",31-03-55,Assam,RoC-Shillong,Agriculture and Allied Activities,JALANNAGAR DIBRUGARH Assam INDIA 786005,Indian Non-Government Company
U15311AS1955PTC001058,ASSAM FLOUR MILLS PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"2,000,000.00",NA,27-05-55,Assam,RoC-Shillong,Manufacturing (Food stuffs),guwahati guwahati assam Assam INDIA 781001,Indian Non-Government Company
U51909AS1955PTC001063,CALLY COOMAR DOSS & CO PVT LTD,ACTIVE,Private,Company Limited by Shares,"500,000.00","210,000.00",04-10-55,Assam,RoC-Shillong,Trading,KRISHNA BUILDING GOLAGHAT Assam INDIA 785621,Indian Non-Government Company
U01132AS1955PTC001064,BARUANAGAR TEA ESTATE PVT LTD,ACTIVE,Private,Company Limited by Shares,"1,500,000.00","1,150,000.00",05-10-55,Assam,RoC-Shillong,Agriculture and Allied Activities,M.D.ROAD CHANDMARI GUWAHATI Assam INDIA 781003,Indian Non-Government Company
U01132AS1955PTC001065,AIDAUPUKHURI TEA ESTATE PVT LTD,UNDER LIQUIDATION,Private,Company Limited by Shares,"1,000,000.00","710,000.00",05-10-55,Assam,RoC-Shillong,Agriculture and Allied Activities,SONARI P O SIBSAGARAIDAIKHURI TEA ESTATE P O AIDAUPUKHURI SIBSAGAR ASSAM Assam INDIA,Indian Non-Government Company
U01132AS1955PTC001066,PHUKENBARI TEA CO PVT LTD,ACTIVE,Private,Company Limited by Shares,"2,000,000.00","875,000.00",14-10-55,Assam,RoC-Shillong,Agriculture and Allied Activities,Bagchipara Mancotta Road Dibrugarh Assam INDIA 786001,Indian Non-Government Company
U01132AS1955PTC001067,HARISHPUR TEA CO PVT LTD,ACTIVE,Private,Company Limited by Shares,"5,000,000.00","4,800,000.00",14-10-55,Assam,RoC-Shillong,Agriculture and Allied Activities,MANCOTTA ROAD DIBRUGARH Assam INDIA 786001,Indian Non-Government Company
U45201AS1955PTC001069,BRIDGE & BUILDING CORPN PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"500,000.00","120,000.00",22-10-55,Assam,RoC-Shillong,Construction,ULUBARIGUWAHATI ASSAM Assam INDIA,Indian Non-Government Company
U20211AS1956PTC001073,BHARAT WOOD WORKS PVT LTD,ACTIVE,Private,Company Limited by Shares,"500,000.00","445,000.00",06-03-56,Assam,RoC-Shillong,Manufacturing (Wood Products),H.S ROAD DIBRUGARH ASSAM Assam INDIA 786001,Indian Non-Government Company
U27203AS1956PTC001074,ASSAM ALUMINIUM CORPORATION PVT LTD,ACTIVE,Private,Company Limited by Shares,"1,000,000.00","308,500.00",14-03-56,Assam,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)",SILCHAR ROAD KARIMGANJ Assam INDIA 788710,Indian Non-Government Company
U01132AS1956PTC001075,CHANDMARI TEA CO PVT LTD,ACTIVE,Private,Company Limited by Shares,"2,500,000.00","1,500,000.00",29-03-56,Assam,RoC-Shillong,Agriculture and Allied Activities,37 A.T. ROAD P.O. TALAP TINSUKIA Assam INDIA 786156,Indian Non-Government Company
U01132AS1965PTC001077,BALIMARA TEA CO PVT LTD,ACTIVE,Private,Company Limited by Shares,"4,000,000.00","1,950,000.00",10-09-65,Assam,RoC-Shillong,Agriculture and Allied Activities,A T ROAD DIBRUGARH Assam INDIA 786001,Indian Non-Government Company
U51909AS1956PTC001079,MURLIDHAR AGARWALLA & CO PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"100,000.00","25,000.00",29-10-56,Assam,RoC-Shillong,Trading,"New Market Dibrugarh, ASSAM Assam INDIA 786001",Indian Non-Government Company
U51909AS1956PTC001080,DHANPATRAI AGARWALA & CO PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"1,100,000.00","1,000,000.00",29-10-56,Assam,RoC-Shillong,Trading,A.T ROAD TINSUKIA Assam INDIA 786125,Indian Non-Government Company
U51909AS1956PTC001081,BAJRANGLAL AGARWALA & CO PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"200,000.00","25,000.00",29-10-56,Assam,RoC-Shillong,Trading,"Athgaon, Dist Kamrup Guwahati Assam INDIA",Indian Non-Government Company
U22219AS1957PTC001085,ASSAM PRIVNTING WORKS PVT LTD,ACTIVE,Private,Company Limited by Shares,"200,000.00","200,000.00",21-02-57,Assam,RoC-Shillong,"Manufacturing (Paper & Paper products, Publishing, PRIVnting and reproduction of recorded media)",CALLY BUILDINGS MAHATMA GANDHI ROAD JORHAT Assam INDIA 785001,Indian Non-Government Company
U51909AS1957PTC001086,JORHAT DOSS & CO PVT LTD,ACTIVE,Private,Company Limited by Shares,"500,000.00","150,000.00",01-03-57,Assam,RoC-Shillong,Trading,CALLY BUILDING K.B.Road JORHAT Assam INDIA 785001,Indian Non-Government Company
U01132AS1957PTC001093,RABBANIA TEA COMPANY PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"100,000.00","100,000.00",25-04-57,Assam,RoC-Shillong,Agriculture and Allied Activities,"HASANPUR ESTATE P.O HASANPUR,DIST-KARIMGANJ KARIMGANJ Assam INDIA 788806",Indian Non-Government Company
U45201AS1957PTC001116,H KAR & SONS PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"100,000.00","10,000.00",27-06-57,Assam,RoC-Shillong,Construction,Digboi Assam INDIA,Indian Non-Government Company
U45201AS1957PTC001119,CHINESE ENGINEERING CONSTRUCTION CO PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"200,000.00","25,000.00",05-08-57,Assam,RoC-Shillong,Construction,P.O. Makum Dist Lakhimpur Assam INDIA,Indian Non-Government Company
U01122AS1957PTC001122,AIR & WATER TRANSPORT CO PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"101,000.00","101,000.00",17-10-57,Assam,RoC-Shillong,Agriculture and Allied Activities,A T ROADTARAJAN JORHAT ASSAM Assam INDIA 785001,Indian Non-Government Company
U51909AS1957PTC001124,ARYABRAT CORPORATION PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"500,000.00","20,000.00",19-11-57,Assam,RoC-Shillong,Trading,R K BORDOLOI PATH DIBRUGARH ASSAM Assam INDIA 786001,Indian Non-Government Company
U20211AS1957PTC001125,EASTERN FOOD PRODUCTS PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"200,000.00","194,000.00",03-12-57,Assam,RoC-Shillong,Manufacturing (Wood Products),Assam INDIA,Indian Non-Government Company
U01132AS1958PTC001126,BISHNUPUR TEA CO PVT LTD,ACTIVE,Private,Company Limited by Shares,"10,000,000.00","10,000,000.00",06-01-58,Assam,RoC-Shillong,Agriculture and Allied Activities,"ANIL PLAZA -II, 2ND FLOOR ABC, G.S.ROAD, DISPUR GUWAHATI Assam INDIA 781005",Indian Non-Government Company
U92120AS1958PTC001129,JANTA TALKIES PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"1,000,000.00","10,000.00",17-01-58,Assam,RoC-Shillong,"Community, personal & Social Services",C/O BAIJ NATH SINGH P.O - DIGBOI DIGBOI Assam INDIA,Indian Non-Government Company
U22219AS1958PTC001130,PRIVNT CRAFT PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"1,000,000.00","108,000.00",20-01-58,Assam,RoC-Shillong,"Manufacturing (Paper & Paper products, Publishing, PRIVnting and reproduction of recorded media)",BAMUNI MAIDANGUWAHATI ASSAM Assam INDIA,Indian Non-Government Company
U01132AS1958PTC001132,MAHAKALI TEA CO PVT LTD,ACTIVE,Private,Company Limited by Shares,"10,000,000.00","4,900,000.00",29-04-58,Assam,RoC-Shillong,Agriculture and Allied Activities,JONAKI NAGAR TINALI GOLAGHAT Assam INDIA 785621,Indian Non-Government Company
U27201AS1958PTC001137,EASTERN ASSAM INDUSTRIES PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"500,000.00","4,000.00",03-07-58,Assam,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)",C/O GAGAN CH. RAJHKHOWA TINSUKIA P.O TINSUKIA Assam INDIA,Indian Non-Government Company
